page_link,img_link,whatsapp_link,price,location,bedrooms,bathrooms,area,title,description,time
https://www.zameen.com/Property/islamabad_d_12_house_in_central_d_12_for_sale-33241909-160-1.html,,https://wa.me/?text=House%20In%20Central%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_in_central_d_12_for_sale-33241909-160-1.html,12.5 Crore,"D-12, Islamabad",9,9,1 Kanal,House In Central D-12 For Sale,"With an ultra modern interior, spacious rooms, attached bath and kitchen, this House is no less... more",Added: 4 months ago
https://www.zameen.com/Property/islamabad_d_12_house__for_sale_in_d_12-30467239-160-1.html,,https://wa.me/?text=House%20%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house__for_sale_in_d_12-30467239-160-1.html,3.75 Crore,"D-12, Islamabad",5,5,4 Marla,House  For Sale In D-12,"House for sale in CDA D-12 Islamabad. 
- Size 4.5 Marla (25x40) 
- Triple Storey (Basement + Ground... more",Added: 8 months ago
https://www.zameen.com/Property/d_12_d_12_4_house_for_sale_in_d12_4-31163223-3157-1.html,,https://wa.me/?text=House%20For%20Sale%20In%20D12-4%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_4_house_for_sale_in_d12_4-31163223-3157-1.html,7 Crore,"D-12/4, D-12",5,6,10 Marla,House For Sale In D12-4,"5 Bedroom Attached Bathroom
double Store Beautiful House
2 Kitchen 2 Dd Room Tv Lounge
gas And... more",Added: 4 months ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_villas_for_sale_in_d12_islamabad-34668499-160-1.html,,https://wa.me/?text=Brand%20New%20Villas%20For%20Sale%20In%20D12%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_villas_for_sale_in_d12_islamabad-34668499-160-1.html,2.9 Crore,"D-12, Islamabad",4,6,10 Marla,Brand New Villas For Sale In D12 Islamabad,"4 Bed With Attached Bath Tv Lounge Separate Kitchen And Tiles Flooring Brand Wood Work  
2 Car... more",Added: 2 months ago
https://www.zameen.com/Property/d_12_d_12_2_house_in_d_12_sized_5400__square_feet_is_available-29178419-3155-1.html,,https://wa.me/?text=House%20In%20D-12%20Sized%205400%20%20Square%20Feet%20Is%20Available%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_2_house_in_d_12_sized_5400__square_feet_is_available-29178419-3155-1.html,11 Crore,"D-12/2, D-12",8,8,1.2 Kanal,House In D-12 Sized 5400  Square Feet Is Available,Best Location For Living In D 12 2 60x90 Plot With Extra Land Corner House Triple Portion With 8... more,Added: 10 months ago
https://www.zameen.com/Property/islamabad_d_12_beautiful_proper_conner_5_marla_house_for_sale_in_d12-28638982-160-1.html,,https://wa.me/?text=Beautiful%20Proper%20Conner%205%20Marla%20House%20For%20Sale%20In%20D12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_beautiful_proper_conner_5_marla_house_for_sale_in_d12-28638982-160-1.html,2.9 Crore,"D-12, Islamabad",4,5,5 Marla,Beautiful Proper Conner 5 Marla House For Sale In D12,"beautiful proper corner 5 marla house for sale in D12
You can find all kinds of properties for sale... more",Added: 11 months ago
https://www.zameen.com/Property/islamabad_d_12_10_marla_brand_new_house_for_sale_in_lush_condition_tile_flooring_in_d_12-32756854-160-1.html,,https://wa.me/?text=10%20Marla%20Brand%20New%20House%20For%20Sale%20In%20Lush%20Condition%20%26%20Tile%20Flooring%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_10_marla_brand_new_house_for_sale_in_lush_condition_tile_flooring_in_d_12-32756854-160-1.html,6.5 Crore,"D-12, Islamabad",6,9,10 Marla,10 Marla Brand New House For Sale In Lush Condition & Tile Flooring In D-12,"*Brand New House Is Available For Sale In D-12* 

Double Storey House ( Ground 1st Floor)

Total 6... more",Added: 5 months ago
https://www.zameen.com/Property/d_12_d_12_1_house_for_sale_is_readily_available_in_prime_location_of_d_12-29103746-3154-1.html,,https://wa.me/?text=House%20For%20Sale%20Is%20Readily%20Available%20In%20Prime%20Location%20Of%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_house_for_sale_is_readily_available_in_prime_location_of_d_12-29103746-3154-1.html,2.9 Crore,"D-12/1, D-12",4,4,4 Marla,House For Sale Is Readily Available In Prime Location Of D-12,"Pak Phase Corner , Double Storey , 4 Marla, Rental Value 75,000 Per Month Near To Markaz, Excellent... more",Added: 10 months ago
https://www.zameen.com/Property/islamabad_d_12_reserve_a_house_of_1000_square_feet_now_in_d_12-25909256-160-1.html,https://images.zameen.com/smap/400/300/33.701636/72.948532/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=Reserve%20A%20House%20Of%201000%20Square%20Feet%20Now%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_reserve_a_house_of_1000_square_feet_now_in_d_12-25909256-160-1.html,2.65 Crore,"D-12, Islamabad",5,5,4.4 Marla,Reserve A House Of 1000 Square Feet Now In D-12,A modern look House in a posh location is all you need to live your best life. Looking for property... more,Added: 15 months ago
https://www.zameen.com/Property/d_12_d_12_3_600_sq_yd_house_for_sale_in_d_12_3_islamabad-22866505-3156-1.html,https://images.zameen.com/smap/400/300/33.706562/72.951107/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=600%20Sq%20Yd%20House%20For%20Sale%20In%20D-12%2F3%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_600_sq_yd_house_for_sale_in_d_12_3_islamabad-22866505-3156-1.html,12 Crore,"D-12/3, D-12",8,8,1.2 Kanal,600 Sq Yd House For Sale In D-12/3 Islamabad,Beautiful House Is Available for Sale in D-12 Islamabad ideal location best option for your... more,Added: 21 months ago
